bug_id,app_name,module,bug_type,severity,priority,device_type,browser,os,screenshot_available,steps_to_reproduce,expected_behavior,actual_behavior,time_to_detect_sec,time_to_fix_sec,user_impact_score,reported_by,tags,resolved,Cluster
11402,Shopease,Login Form,Responsiveness,Medium,P1,Tablet,Safari,Ios,False,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Responsiveness,38,156,9,User,Animation;Link,False,3
8831,Taskmanager,Dashboard,Animation,Low,P2,Tablet,Firefox,Windows,False,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Animation Bug,11,513,7,User,UX,False,4
37943,Taskmanager,Toolbar,Text Overflow,Low,P3,Desktop,Firefox,Macos,False,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Text Overflow,26,983,1,User,Color;Mobile;Performance,True,0
49975,Financetracker,Dashboard,Color Mismatch,High,P2,Desktop,Safari,Macos,False,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Color Mismatch,46,119,10,Qa,UX,True,3
14874,Noteapp,Login Form,Accessibility,High,P3,Desktop,Edge,Macos,False,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Accessibility,12,397,2,User,Layout;Link,False,0
39279,Socialbuzz,Toolbar,Accessibility,Medium,P1,Tablet,Firefox,Macos,False,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Accessibility,30,830,6,User,Mobile;Performance;Accessibility,True,0
10161,Shopease,Login Form,Broken Link,Medium,P1,Tablet,Chrome,Android,True,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Broken Link,58,103,7,User,Link;Performance,False,2
13031,Shopease,Sidebar,Performance,Medium,P2,Desktop,Edge,Android,False,Perform action related to Sidebar,Sidebar works correctly,Sidebar has issue: Performance,22,819,9,Developer,Animation,True,1
20424,Noteapp,Navbar,Layout,High,P1,Desktop,Firefox,Android,False,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Layout,24,598,1,Developer,Accessibility;UX;Animation,True,0
29465,Shopease,Editor,Animation,Medium,P2,Desktop,Chrome,Android,False,Perform action related to Editor,Editor works correctly,Editor has issue: Animation Bug,26,99,4,Developer,Accessibility,False,2
24548,Noteapp,Checkout,Broken Link,Medium,P3,Desktop,Chrome,Ios,True,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Broken Link,13,988,6,Developer,Performance,False,0
23979,Noteapp,Toolbar,Color Mismatch,High,P3,Desktop,Firefox,Windows,True,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Color Mismatch,31,558,7,Qa,UX;Animation,True,3
44094,Taskmanager,Checkout,Text Overflow,High,P3,Tablet,Chrome,Ios,False,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Text Overflow,40,574,2,Developer,Accessibility;Layout,False,2
48982,Taskmanager,Navbar,Broken Link,Low,P2,Tablet,Firefox,Android,True,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Broken Link,6,341,9,Qa,Performance,False,4
42620,Shopease,Navbar,Text Overflow,High,P1,Tablet,Safari,Android,False,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Text Overflow,13,665,1,Developer,Color,True,0
28239,Financetracker,Search,Animation,Medium,P2,Tablet,Edge,Macos,False,Perform action related to Search,Search works correctly,Search has issue: Animation Bug,60,552,1,User,UX;Mobile;Link,True,5
41603,Taskmanager,Toolbar,Crash,High,P3,Desktop,Chrome,Macos,True,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Crash,21,78,10,Developer,Link,False,4
5444,Taskmanager,Editor,Animation,High,P3,Desktop,Edge,Windows,True,Perform action related to Editor,Editor works correctly,Editor has issue: Animation Bug,53,376,2,Qa,Accessibility;Animation;UX,False,2
31898,Shopease,Footer,Animation,Critical,P3,Tablet,Firefox,Ios,True,Perform action related to Footer,Footer works correctly,Footer has issue: Animation Bug,15,840,8,Qa,Accessibility,True,1
2076,Socialbuzz,Toolbar,Broken Link,Medium,P1,Mobile,Firefox,Windows,True,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Broken Link,54,230,5,User,Layout,True,2
49750,Noteapp,Checkout,Responsiveness,Low,P1,Desktop,Chrome,Windows,True,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Responsiveness,10,940,4,User,Link,True,0
9308,Noteapp,Checkout,Animation,Medium,P3,Tablet,Chrome,Android,True,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Animation Bug,39,639,10,Developer,Link,False,1
20426,Noteapp,Dashboard,Color Mismatch,Medium,P2,Tablet,Safari,Macos,True,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Color Mismatch,34,564,3,User,Accessibility,True,0
35276,Financetracker,Login Form,Color Mismatch,Low,P3,Tablet,Firefox,Android,False,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Color Mismatch,20,156,8,User,Link;UX;Animation,False,4
10335,Noteapp,Sidebar,Crash,Medium,P1,Desktop,Chrome,Ios,True,Perform action related to Sidebar,Sidebar works correctly,Sidebar has issue: Crash,17,297,5,User,Color,False,4
12894,Noteapp,Login Form,Animation,Critical,P2,Tablet,Edge,Ios,True,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Animation Bug,7,778,6,Qa,Link;Color,True,0
30823,Shopease,Toolbar,Accessibility,High,P1,Desktop,Firefox,Windows,False,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Accessibility,17,424,10,User,Accessibility,False,4
31372,Financetracker,Login Form,Layout,Medium,P1,Mobile,Edge,Android,True,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Layout,50,643,2,User,Color,True,2
44926,Financetracker,Toolbar,Animation,High,P2,Tablet,Safari,Android,False,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Animation Bug,13,659,3,User,Link;Color,True,0
23738,Financetracker,Footer,Layout,Medium,P3,Mobile,Edge,Windows,True,Perform action related to Footer,Footer works correctly,Footer has issue: Layout,29,735,3,Qa,Mobile;Accessibility;Link,False,0
5224,Socialbuzz,Dashboard,Text Overflow,High,P2,Mobile,Edge,Macos,False,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Text Overflow,58,669,3,Qa,Accessibility;Crash;Color,False,5
46768,Financetracker,Checkout,Text Overflow,Medium,P3,Tablet,Safari,Ios,False,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Text Overflow,19,818,3,User,Mobile;Accessibility;Link,False,0
23361,Shopease,Navbar,Responsiveness,High,P3,Mobile,Firefox,Macos,False,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Responsiveness,24,526,1,User,Color;Link;Layout,False,0
38610,Financetracker,Editor,Animation,Medium,P3,Desktop,Chrome,Macos,False,Perform action related to Editor,Editor works correctly,Editor has issue: Animation Bug,13,216,2,User,Color;Layout,False,0
18614,Financetracker,Sidebar,Responsiveness,Medium,P2,Mobile,Chrome,Windows,True,Perform action related to Sidebar,Sidebar works correctly,Sidebar has issue: Responsiveness,13,479,7,Developer,Performance;Mobile;UX,True,4
24611,Shopease,Navbar,Responsiveness,Critical,P1,Mobile,Chrome,Ios,True,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Responsiveness,10,162,6,Qa,Crash;Layout,False,4
5397,Noteapp,Dashboard,Broken Link,High,P3,Mobile,Firefox,Windows,True,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Broken Link,21,640,3,User,Mobile;UX,False,0
1519,Shopease,Dashboard,Accessibility,Medium,P3,Desktop,Firefox,Macos,True,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Accessibility,28,213,1,Qa,Link;Layout,False,2
13612,Taskmanager,Navbar,Responsiveness,Medium,P2,Tablet,Edge,Ios,True,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Responsiveness,46,455,1,Developer,Animation;Mobile,True,0
26233,Socialbuzz,Sidebar,Performance,High,P1,Mobile,Edge,Android,True,Perform action related to Sidebar,Sidebar works correctly,Sidebar has issue: Performance,48,268,3,User,Link,False,2
17207,Financetracker,Navbar,Performance,Low,P3,Tablet,Firefox,Android,False,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Performance,8,402,9,Developer,Animation,False,4
38103,Financetracker,Sidebar,Broken Link,Low,P1,Mobile,Chrome,Windows,False,Perform action related to Sidebar,Sidebar works correctly,Sidebar has issue: Broken Link,11,232,10,Qa,Animation;Performance;Crash,True,4
12868,Financetracker,Checkout,Broken Link,Medium,P3,Mobile,Safari,Android,False,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Broken Link,39,433,8,User,Accessibility,False,3
15770,Noteapp,Login Form,Text Overflow,Medium,P1,Tablet,Firefox,Windows,True,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Text Overflow,31,479,1,Developer,Performance;Crash;Link,False,0
21164,Taskmanager,Checkout,Layout,High,P3,Mobile,Chrome,Android,False,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Layout,27,244,6,Qa,UX;Performance;Link,True,3
48509,Financetracker,Sidebar,Color Mismatch,Medium,P3,Tablet,Safari,Macos,False,Perform action related to Sidebar,Sidebar works correctly,Sidebar has issue: Color Mismatch,29,74,1,Developer,Accessibility;Animation;Performance,False,2
18439,Shopease,Sidebar,Text Overflow,High,P2,Mobile,Chrome,Macos,False,Perform action related to Sidebar,Sidebar works correctly,Sidebar has issue: Text Overflow,25,179,1,Developer,UX;Accessibility,True,2
36538,Taskmanager,Checkout,Performance,Medium,P1,Desktop,Safari,Macos,False,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Performance,31,460,10,Qa,Mobile;Link,False,4
40220,Shopease,Search,Crash,High,P1,Desktop,Firefox,Ios,True,Perform action related to Search,Search works correctly,Search has issue: Crash,18,700,4,Developer,Layout;Performance,True,0
32343,Financetracker,Navbar,Responsiveness,High,P1,Desktop,Firefox,Ios,False,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Responsiveness,54,141,9,User,Accessibility;Crash,False,3
38336,Shopease,Toolbar,Color Mismatch,Medium,P1,Tablet,Safari,Windows,True,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Color Mismatch,34,370,5,Qa,Accessibility;Crash;Link,False,3
22424,Socialbuzz,Toolbar,Performance,Low,P2,Tablet,Chrome,Ios,True,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Performance,50,657,2,Developer,Mobile;Animation,True,2
26933,Socialbuzz,Footer,Accessibility,Medium,P3,Tablet,Firefox,Macos,True,Perform action related to Footer,Footer works correctly,Footer has issue: Accessibility,18,136,5,Qa,Animation;UX;Crash,False,3
24698,Taskmanager,Dashboard,Crash,Medium,P1,Desktop,Firefox,Windows,False,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Crash,30,875,4,User,Layout;UX,True,0
43381,Financetracker,Sidebar,Responsiveness,Medium,P3,Desktop,Chrome,Ios,False,Perform action related to Sidebar,Sidebar works correctly,Sidebar has issue: Responsiveness,20,478,6,Developer,Animation;Accessibility;Layout,True,4
10251,Taskmanager,Search,Broken Link,Medium,P2,Tablet,Chrome,Macos,False,Perform action related to Search,Search works correctly,Search has issue: Broken Link,49,997,5,User,Performance;Animation;Accessibility,True,5
18710,Taskmanager,Toolbar,Layout,Critical,P1,Tablet,Chrome,Windows,False,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Layout,24,797,8,Qa,Mobile,False,1
37387,Financetracker,Login Form,Responsiveness,Medium,P3,Mobile,Firefox,Android,False,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Responsiveness,28,633,4,Developer,Color,True,0
28585,Noteapp,Toolbar,Color Mismatch,Medium,P2,Mobile,Chrome,Ios,True,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Color Mismatch,19,942,5,Qa,Performance;Color;UX,False,0
29891,Financetracker,Login Form,Layout,Medium,P3,Tablet,Safari,Android,False,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Layout,55,846,1,Qa,Animation,True,5
48734,Financetracker,Toolbar,Text Overflow,Low,P3,Tablet,Firefox,Windows,True,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Text Overflow,35,463,5,User,Animation;UX;Mobile,True,2
18148,Socialbuzz,Sidebar,Accessibility,Medium,P3,Mobile,Edge,Macos,False,Perform action related to Sidebar,Sidebar works correctly,Sidebar has issue: Accessibility,27,635,5,Developer,Color,False,0
3826,Financetracker,Editor,Text Overflow,High,P3,Tablet,Firefox,Ios,False,Perform action related to Editor,Editor works correctly,Editor has issue: Text Overflow,8,380,1,User,Layout;Accessibility;Performance,True,0
25336,Noteapp,Editor,Performance,High,P1,Desktop,Firefox,Macos,True,Perform action related to Editor,Editor works correctly,Editor has issue: Performance,59,211,5,Qa,Animation;Performance;Mobile,False,2
10746,Financetracker,Navbar,Accessibility,Low,P2,Tablet,Edge,Windows,False,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Accessibility,25,814,2,User,Performance,False,0
44424,Taskmanager,Footer,Text Overflow,Low,P1,Mobile,Safari,Android,True,Perform action related to Footer,Footer works correctly,Footer has issue: Text Overflow,25,956,9,User,Accessibility,False,1
11175,Noteapp,Checkout,Text Overflow,Medium,P3,Tablet,Firefox,Ios,False,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Text Overflow,54,189,10,User,Mobile;Animation,False,3
20221,Shopease,Toolbar,Text Overflow,Low,P2,Tablet,Firefox,Android,False,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Text Overflow,17,687,6,User,Layout;UX;Accessibility,True,4
29977,Socialbuzz,Search,Layout,Low,P2,Tablet,Chrome,Ios,True,Perform action related to Search,Search works correctly,Search has issue: Layout,52,664,7,User,Performance;Color,False,2
36791,Taskmanager,Navbar,Responsiveness,Medium,P1,Tablet,Safari,Ios,True,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Responsiveness,19,286,2,Qa,UX;Performance,False,0
49110,Noteapp,Dashboard,Layout,Critical,P3,Mobile,Chrome,Macos,False,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Layout,19,956,5,Qa,UX,True,0
48602,Taskmanager,Search,Accessibility,Critical,P2,Tablet,Safari,Windows,True,Perform action related to Search,Search works correctly,Search has issue: Accessibility,29,233,10,User,Mobile;Performance,False,4
36839,Shopease,Sidebar,Layout,Low,P1,Desktop,Edge,Macos,False,Perform action related to Sidebar,Sidebar works correctly,Sidebar has issue: Layout,13,871,6,Qa,Layout,True,0
1086,Noteapp,Sidebar,Layout,High,P3,Desktop,Edge,Windows,True,Perform action related to Sidebar,Sidebar works correctly,Sidebar has issue: Layout,10,984,3,Qa,Crash;Color;Link,True,0
46892,Shopease,Toolbar,Text Overflow,Low,P1,Desktop,Safari,Android,False,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Text Overflow,23,787,1,User,Accessibility;Performance;Mobile,True,0
36669,Noteapp,Editor,Layout,Critical,P2,Tablet,Edge,Android,True,Perform action related to Editor,Editor works correctly,Editor has issue: Layout,54,895,2,User,UX;Color;Layout,True,5
29379,Taskmanager,Search,Responsiveness,High,P3,Tablet,Safari,Ios,False,Perform action related to Search,Search works correctly,Search has issue: Responsiveness,56,767,7,User,Link;Mobile,False,1
26293,Noteapp,Editor,Color Mismatch,High,P2,Desktop,Firefox,Ios,True,Perform action related to Editor,Editor works correctly,Editor has issue: Color Mismatch,46,821,1,Developer,Animation;Layout,False,5
6893,Taskmanager,Search,Broken Link,Medium,P3,Mobile,Edge,Ios,True,Perform action related to Search,Search works correctly,Search has issue: Broken Link,33,185,9,Developer,Crash;Accessibility,False,3
20551,Socialbuzz,Checkout,Color Mismatch,Low,P2,Tablet,Firefox,Windows,False,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Color Mismatch,6,699,1,Qa,UX,False,0
