app_name,module,bug_type,severity,priority,device_type,browser,os,screenshot_available,steps_to_reproduce,expected_behavior,actual_behavior,time_to_detect_sec,time_to_fix_sec,user_impact_score,reported_by,tags,resolved,Cluster
Shopease,Checkout,Text Overflow,High,P1,Desktop,Safari,Macos,True,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Text Overflow,13,827,9,Qa,Color;Performance;Link,True,2
Shopease,Toolbar,Performance,Medium,P2,Desktop,Safari,Ios,False,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Performance,30,177,9,Qa,Layout;Link,False,4
Shopease,Dashboard,Animation,Critical,P3,Desktop,Edge,Android,True,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Animation Bug,10,293,10,Developer,Link,True,4
Financetracker,Checkout,Text Overflow,Low,P3,Desktop,Firefox,Macos,True,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Text Overflow,52,132,5,User,Crash;Accessibility,False,0
Shopease,Search,Text Overflow,Low,P3,Mobile,Chrome,Windows,True,Perform action related to Search,Search works correctly,Search has issue: Text Overflow,21,491,7,User,Layout;Link;Crash,False,4
Shopease,Footer,Layout,High,P1,Desktop,Safari,Ios,False,Perform action related to Footer,Footer works correctly,Footer has issue: Layout,6,640,10,Developer,Layout,True,2
Noteapp,Footer,Text Overflow,Medium,P3,Tablet,Firefox,Windows,False,Perform action related to Footer,Footer works correctly,Footer has issue: Text Overflow,31,270,6,Qa,Crash;Layout;Link,False,0
Socialbuzz,Toolbar,Text Overflow,Medium,P3,Desktop,Safari,Ios,True,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Text Overflow,46,970,5,Qa,Animation,True,1
Socialbuzz,Footer,Performance,Critical,P3,Mobile,Edge,Macos,True,Perform action related to Footer,Footer works correctly,Footer has issue: Performance,19,311,10,User,Accessibility,True,4
Taskmanager,Search,Color Mismatch,Medium,P3,Desktop,Safari,Macos,False,Perform action related to Search,Search works correctly,Search has issue: Color Mismatch,41,419,5,Qa,Layout;UX,True,0
Financetracker,Navbar,Text Overflow,High,P2,Desktop,Edge,Windows,False,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Text Overflow,33,549,6,Qa,Accessibility;UX,True,2
Financetracker,Navbar,Responsiveness,Medium,P2,Desktop,Firefox,Macos,False,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Responsiveness,15,735,1,Developer,Animation;Performance,False,3
Socialbuzz,Checkout,Accessibility,Medium,P3,Mobile,Firefox,Windows,True,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Accessibility,32,233,7,User,Accessibility,False,0
Taskmanager,Footer,Accessibility,Critical,P3,Tablet,Safari,Ios,False,Perform action related to Footer,Footer works correctly,Footer has issue: Accessibility,20,236,2,Developer,UX;Accessibility;Performance,False,5
Taskmanager,Navbar,Responsiveness,Medium,P1,Tablet,Safari,Ios,True,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Responsiveness,19,286,2,Qa,UX;Performance,False,5
Financetracker,Checkout,Accessibility,Medium,P2,Tablet,Firefox,Android,False,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Accessibility,34,930,9,Qa,Color;Link,True,2
Noteapp,Footer,Accessibility,Medium,P1,Tablet,Safari,Windows,True,Perform action related to Footer,Footer works correctly,Footer has issue: Accessibility,27,230,10,Qa,Layout;Link;Performance,False,4
Financetracker,Checkout,Animation,Critical,P1,Tablet,Firefox,Android,False,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Animation Bug,57,969,8,User,Accessibility,False,1
Socialbuzz,Editor,Text Overflow,Medium,P3,Tablet,Safari,Android,False,Perform action related to Editor,Editor works correctly,Editor has issue: Text Overflow,48,317,10,Developer,Accessibility;Layout,True,0
Financetracker,Login Form,Text Overflow,High,P1,Mobile,Chrome,Macos,False,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Text Overflow,26,734,6,User,Layout;Color;Accessibility,True,2
Financetracker,Search,Color Mismatch,High,P1,Desktop,Chrome,Android,True,Perform action related to Search,Search works correctly,Search has issue: Color Mismatch,10,179,3,Qa,Color,False,5
Noteapp,Navbar,Broken Link,Critical,P3,Mobile,Firefox,Android,False,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Broken Link,40,148,7,User,Crash;Link,False,0
Financetracker,Toolbar,Layout,Medium,P2,Mobile,Edge,Macos,False,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Layout,7,812,9,Developer,Animation;Performance,True,2
Socialbuzz,Navbar,Accessibility,Medium,P3,Mobile,Edge,Windows,True,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Accessibility,25,914,6,Developer,UX;Layout;Accessibility,False,2
Financetracker,Search,Animation,High,P2,Mobile,Chrome,Windows,True,Perform action related to Search,Search works correctly,Search has issue: Animation Bug,41,122,1,Qa,Layout;Performance,False,0
Shopease,Dashboard,Accessibility,Low,P2,Mobile,Firefox,Macos,True,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Accessibility,57,428,5,Qa,Layout;Animation;Mobile,True,0
Noteapp,Toolbar,Text Overflow,Medium,P2,Desktop,Chrome,Ios,True,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Text Overflow,24,285,4,Qa,Color;UX,True,5
Noteapp,Checkout,Crash,High,P1,Tablet,Firefox,Ios,False,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Crash,45,121,1,User,Layout,True,0
Shopease,Sidebar,Animation,Medium,P1,Desktop,Safari,Windows,True,Perform action related to Sidebar,Sidebar works correctly,Sidebar has issue: Animation Bug,11,380,3,Developer,Crash,False,5
Financetracker,Dashboard,Responsiveness,Medium,P1,Desktop,Edge,Macos,False,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Responsiveness,34,886,4,Developer,Color,True,3
Taskmanager,Sidebar,Broken Link,Medium,P3,Tablet,Safari,Macos,False,Perform action related to Sidebar,Sidebar works correctly,Sidebar has issue: Broken Link,51,592,5,Developer,Crash,False,1
Noteapp,Search,Color Mismatch,High,P1,Tablet,Firefox,Macos,True,Perform action related to Search,Search works correctly,Search has issue: Color Mismatch,11,647,5,Qa,Crash;Layout,False,2
Financetracker,Dashboard,Broken Link,High,P2,Desktop,Chrome,Android,True,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Broken Link,24,538,9,Developer,Accessibility,True,4
Noteapp,Toolbar,Crash,Critical,P1,Tablet,Safari,Ios,True,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Crash,26,553,7,User,Performance;Link,False,4
Noteapp,Dashboard,Responsiveness,Medium,P2,Mobile,Chrome,Windows,True,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Responsiveness,18,317,9,Developer,Performance;Link;Color,True,4
Shopease,Login Form,Color Mismatch,Low,P2,Tablet,Chrome,Windows,False,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Color Mismatch,46,963,10,Developer,Link;Accessibility,False,1
Noteapp,Navbar,Accessibility,Medium,P2,Tablet,Firefox,Ios,False,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Accessibility,56,96,2,Developer,Link;Performance;Color,True,0
Taskmanager,Editor,Layout,Medium,P3,Mobile,Firefox,Ios,True,Perform action related to Editor,Editor works correctly,Editor has issue: Layout,22,348,8,Developer,Color;Link,False,4
Financetracker,Checkout,Crash,Low,P2,Mobile,Safari,Android,False,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Crash,35,976,10,Qa,Performance,True,2
Financetracker,Dashboard,Accessibility,Low,P2,Desktop,Chrome,Windows,False,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Accessibility,25,815,5,User,Accessibility;Crash;Mobile,False,2
Shopease,Dashboard,Layout,Medium,P1,Mobile,Safari,Ios,False,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Layout,11,913,9,Qa,Animation,False,2
Socialbuzz,Toolbar,Color Mismatch,High,P3,Mobile,Edge,Ios,False,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Color Mismatch,7,785,7,Qa,Layout,True,2
Taskmanager,Dashboard,Accessibility,Medium,P3,Tablet,Safari,Macos,False,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Accessibility,16,314,6,User,Crash,False,4
Taskmanager,Search,Animation,Medium,P1,Mobile,Safari,Windows,True,Perform action related to Search,Search works correctly,Search has issue: Animation Bug,53,409,7,Qa,Mobile;Color;UX,False,0
Financetracker,Search,Animation,Medium,P1,Mobile,Safari,Ios,False,Perform action related to Search,Search works correctly,Search has issue: Animation Bug,52,971,2,Qa,UX;Mobile,True,1
Shopease,Footer,Crash,Medium,P3,Tablet,Safari,Windows,True,Perform action related to Footer,Footer works correctly,Footer has issue: Crash,57,913,10,User,Accessibility,False,1
Socialbuzz,Login Form,Color Mismatch,Critical,P3,Mobile,Edge,Macos,False,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Color Mismatch,28,333,1,User,Performance;Crash;Animation,False,5
Taskmanager,Sidebar,Responsiveness,Critical,P3,Tablet,Edge,Windows,False,Perform action related to Sidebar,Sidebar works correctly,Sidebar has issue: Responsiveness,43,488,5,Developer,UX;Performance,False,0
Financetracker,Search,Text Overflow,High,P3,Tablet,Safari,Macos,True,Perform action related to Search,Search works correctly,Search has issue: Text Overflow,33,739,2,User,Performance,True,3
Noteapp,Toolbar,Responsiveness,Medium,P3,Tablet,Firefox,Windows,False,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Responsiveness,8,269,8,Developer,Color,True,4
Financetracker,Checkout,Layout,Low,P3,Desktop,Chrome,Ios,True,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Layout,53,351,7,Developer,Link;Layout;Performance,False,0
Financetracker,Login Form,Accessibility,Medium,P1,Mobile,Chrome,Android,True,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Accessibility,20,320,10,User,UX;Animation;Performance,False,4
Socialbuzz,Checkout,Animation,Medium,P1,Mobile,Chrome,Ios,False,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Animation Bug,53,939,5,Developer,Accessibility,True,1
Noteapp,Sidebar,Animation,Medium,P1,Tablet,Firefox,Macos,True,Perform action related to Sidebar,Sidebar works correctly,Sidebar has issue: Animation Bug,26,131,8,Developer,Color,False,4
Financetracker,Editor,Layout,Low,P2,Tablet,Safari,Macos,True,Perform action related to Editor,Editor works correctly,Editor has issue: Layout,43,923,1,Qa,Animation;Performance,True,3
Financetracker,Toolbar,Responsiveness,Low,P1,Tablet,Edge,Windows,True,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Responsiveness,37,320,2,Qa,UX;Link;Performance,True,0
Socialbuzz,Navbar,Broken Link,Medium,P1,Mobile,Safari,Macos,False,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Broken Link,60,318,9,Developer,Accessibility;UX,True,0
Shopease,Dashboard,Layout,Medium,P3,Tablet,Edge,Windows,False,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Layout,50,847,2,Developer,Layout;Performance;UX,True,1
Socialbuzz,Search,Crash,High,P2,Tablet,Firefox,Windows,False,Perform action related to Search,Search works correctly,Search has issue: Crash,42,575,4,Developer,Accessibility;UX,False,0
Taskmanager,Login Form,Crash,Medium,P1,Mobile,Firefox,Ios,False,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Crash,54,659,9,Developer,UX;Color;Mobile,False,1
Noteapp,Editor,Broken Link,High,P3,Mobile,Safari,Macos,False,Perform action related to Editor,Editor works correctly,Editor has issue: Broken Link,31,865,3,User,Performance;Crash;Animation,False,3
Noteapp,Sidebar,Crash,High,P3,Desktop,Safari,Android,True,Perform action related to Sidebar,Sidebar works correctly,Sidebar has issue: Crash,23,102,9,Qa,Crash,False,4
Socialbuzz,Footer,Color Mismatch,Low,P2,Desktop,Chrome,Android,False,Perform action related to Footer,Footer works correctly,Footer has issue: Color Mismatch,29,673,2,Developer,Accessibility,False,3
Shopease,Editor,Text Overflow,Low,P2,Tablet,Chrome,Ios,False,Perform action related to Editor,Editor works correctly,Editor has issue: Text Overflow,35,415,6,Qa,Performance,True,0
Taskmanager,Dashboard,Text Overflow,Medium,P3,Tablet,Safari,Android,True,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Text Overflow,17,638,2,Developer,Accessibility;Crash;Performance,False,3
Noteapp,Footer,Text Overflow,Low,P3,Tablet,Chrome,Ios,True,Perform action related to Footer,Footer works correctly,Footer has issue: Text Overflow,37,264,3,Developer,Link;Layout;Crash,True,5
Noteapp,Dashboard,Color Mismatch,Medium,P1,Desktop,Firefox,Windows,True,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Color Mismatch,31,394,6,Developer,Accessibility,False,0
Financetracker,Search,Broken Link,Medium,P1,Mobile,Firefox,Android,True,Perform action related to Search,Search works correctly,Search has issue: Broken Link,33,721,1,User,Performance;Link;UX,False,3
Shopease,Login Form,Accessibility,High,P1,Tablet,Chrome,Macos,True,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Accessibility,32,681,2,Qa,Layout;Accessibility,False,3
Socialbuzz,Search,Text Overflow,High,P3,Tablet,Safari,Android,True,Perform action related to Search,Search works correctly,Search has issue: Text Overflow,6,582,2,Developer,Link;Color,False,3
Socialbuzz,Search,Text Overflow,Medium,P1,Tablet,Safari,Macos,True,Perform action related to Search,Search works correctly,Search has issue: Text Overflow,11,616,7,Qa,Layout;Performance;Crash,True,4
Socialbuzz,Toolbar,Performance,Medium,P3,Mobile,Edge,Android,True,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Performance,34,802,8,Developer,Mobile;Animation;Performance,False,2
Shopease,Login Form,Accessibility,Critical,P3,Mobile,Edge,Windows,True,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Accessibility,22,331,3,Qa,Crash,False,5
Financetracker,Editor,Broken Link,Medium,P3,Tablet,Edge,Windows,False,Perform action related to Editor,Editor works correctly,Editor has issue: Broken Link,29,132,9,User,Animation,True,4
Shopease,Sidebar,Animation,Medium,P1,Desktop,Firefox,Windows,False,Perform action related to Sidebar,Sidebar works correctly,Sidebar has issue: Animation Bug,12,722,5,Qa,Accessibility,False,2
Shopease,Dashboard,Layout,Low,P1,Tablet,Edge,Android,False,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Layout,7,313,6,Qa,UX;Layout;Color,False,4
Taskmanager,Navbar,Layout,High,P1,Tablet,Firefox,Macos,False,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Layout,51,407,1,User,Performance;Mobile,False,0
Noteapp,Editor,Text Overflow,Medium,P3,Mobile,Edge,Ios,False,Perform action related to Editor,Editor works correctly,Editor has issue: Text Overflow,41,96,4,Qa,Performance;Animation,True,0
Shopease,Footer,Responsiveness,High,P2,Desktop,Edge,Android,False,Perform action related to Footer,Footer works correctly,Footer has issue: Responsiveness,34,426,7,Qa,Color;Accessibility;Crash,True,4
Shopease,Footer,Broken Link,High,P2,Desktop,Safari,Macos,False,Perform action related to Footer,Footer works correctly,Footer has issue: Broken Link,44,273,8,Developer,Animation;Link;Layout,True,0
Noteapp,Footer,Color Mismatch,High,P1,Tablet,Edge,Android,True,Perform action related to Footer,Footer works correctly,Footer has issue: Color Mismatch,16,281,3,Qa,Link,False,5
Noteapp,Dashboard,Accessibility,Medium,P2,Tablet,Safari,Windows,True,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Accessibility,56,843,2,Qa,Layout;Accessibility,False,1
Financetracker,Dashboard,Accessibility,High,P3,Mobile,Firefox,Ios,True,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Accessibility,23,80,7,Developer,UX,False,4
